Country or Area,Year,City,City type,Value
Russian Federation,2004,Irkutsk,City proper,582547.0
Russian Federation,2004,Ivanovo,City proper,418248.0
Russian Federation,2004,Izhevsk,City proper,623436.0
Russian Federation,2004,Kaliningrad (Kaliningradskaya oblast),City proper,425617.0
Russian Federation,2004,Kaluga,City proper,329453.0
Russian Federation,2004,Kaluga,Urban agglomeration,346373.0
Russian Federation,2004,Kamensk-Uralsky,City proper,183313.0
Russian Federation,2004,Kamensk-Uralsky,Urban agglomeration,185559.0
Russian Federation,2004,Kamyshin,City proper,123747.0
Russian Federation,2004,Kansk,City proper,102001.0
Russian Federation,2004,Kazan,City proper,1110022.0
Russian Federation,2004,Kazan,Urban agglomeration,1108469.0
Russian Federation,2004,Kemerovo,City proper,522641.0
Russian Federation,2004,Khabarovsk,City proper,579047.0
Russian Federation,2004,Khimki,City proper,179681.0
Russian Federation,2004,Kirov,City proper,448509.0
Russian Federation,2004,Kirov,Urban agglomeration,495760.0
Russian Federation,2004,Kiselevsk,City proper,104113.0
Russian Federation,2004,Kiselevsk,Urban agglomeration,106804.0
Russian Federation,2004,Kislovodsk,City proper,128857.0
Russian Federation,2004,Kislovodsk,Urban agglomeration,134609.0
Russian Federation,2004,Kolomna,City proper,148762.0
Russian Federation,2004,Komsomolsk-na-Amure,City proper,275908.0
Russian Federation,2004,Korolev (Moskovskaya oblast),City proper,171640.0
Russian Federation,2004,Kostroma,City proper,275949.0
Russian Federation,2004,Kovrov,City proper,152776.0
Russian Federation,2004,Krasnodar,City proper,715417.0
Russian Federation,2004,Krasnodar,Urban agglomeration,785803.0
Russian Federation,2004,Krasnoyarsk,City proper,917195.0
Russian Federation,2004,Kurgan,City proper,334294.0
Russian Federation,2004,Kursk,City proper,406410.0
Russian Federation,2004,Kyzyl,City proper,108107.0
Russian Federation,2004,Leninsk-Kuznetsky,City proper,109313.0
Russian Federation,2004,Leninsk-Kuznetsky,Urban agglomeration,143389.0
Russian Federation,2004,Lipetsk,City proper,503112.0
Russian Federation,2004,Lyubertsy,City proper,157739.0
Russian Federation,2004,Magadan,City proper,99836.0
Russian Federation,2004,Magadan,Urban agglomeration,106931.0
Russian Federation,2004,Magnitogorsk,City proper,416656.0
Russian Federation,2004,Maikop,City proper,157223.0
Russian Federation,2004,Maikop,Urban agglomeration,175861.0
Russian Federation,2004,Makhachkala,City proper,465026.0
Russian Federation,2004,Makhachkala,Urban agglomeration,548414.0
Russian Federation,2004,Mezhdurechensk,City proper,103040.0
Russian Federation,2004,Miass,City proper,155707.0
Russian Federation,2004,Miass,Urban agglomeration,169698.0
Russian Federation,2004,MOSKVA,City proper,1.0406578E7
Russian Federation,2004,Murmansk,City proper,325101.0
Russian Federation,2004,Murom,City proper,123627.0
Russian Federation,2004,Mytishchi,City proper,161517.0
Russian Federation,2004,Naberezhnye Tchelny,City proper,507945.0
Russian Federation,2004,Naberezhnye Tchelny,Urban agglomeration,511821.0
Russian Federation,2004,Nakhodka,City proper,173522.0
Russian Federation,2004,Nakhodka,Urban agglomeration,87299.0
Russian Federation,2004,Naltchik,City proper,272776.0
Russian Federation,2004,Naltchik,Urban agglomeration,298756.0
Russian Federation,2004,Nazran,City proper,128776.0
Russian Federation,2004,Neftekamsk,City proper,119086.0
Russian Federation,2004,Neftekamsk,Urban agglomeration,129848.0
Russian Federation,2004,Nefteyugansk,City proper,111518.0
Russian Federation,2004,Nevinnomyssk,City proper,130732.0
Russian Federation,2004,Nizhnekamsk,City proper,226998.0
Russian Federation,2004,Nizhnevartovsk,City proper,240067.0
Russian Federation,2004,Nizhny Novgorod,City proper,1289477.0
Russian Federation,2004,Nizhny Novgorod,Urban agglomeration,1301325.0
Russian Federation,2004,Nizhny Tagil,City proper,383094.0
Russian Federation,2004,Noginsk,City proper,116913.0
Russian Federation,2004,Norilsk,City proper,131935.0
Russian Federation,2004,Norilsk,Urban agglomeration,219578.0
Russian Federation,2004,Novocheboksarsk,City proper,125467.0
Russian Federation,2004,Novocheboksarsk,Urban agglomeration,125682.0
Russian Federation,2004,Novocherkassk,City proper,180808.0
Russian Federation,2004,Novokuybishevsk,City proper,111849.0
Russian Federation,2004,Novokuybishevsk,Urban agglomeration,114188.0
Russian Federation,2004,Novokuznetsk,City proper,563257.0
Russian Federation,2004,Novomoskovsk (Tulskaya oblast),City proper,129816.0
Russian Federation,2004,Novorossiysk,City proper,231066.0
Russian Federation,2004,Novorossiysk,Urban agglomeration,281270.0
Russian Federation,2004,Novoshakhtinsk,City proper,116191.0
Russian Federation,2004,Novosibirsk,City proper,1405569.0
Russian Federation,2004,Novotroitsk,City proper,104891.0
Russian Federation,2004,Novotroitsk,Urban agglomeration,112639.0
Russian Federation,2004,Obninsk,City proper,105264.0
Russian Federation,2004,Odintsovo,City proper,133208.0
Russian Federation,2004,Oktyabrsky,City proper,108158.0
Russian Federation,2004,Omsk,City proper,1142773.0
Russian Federation,2004,Orekhovo-Zuevo,City proper,122226.0
Russian Federation,2004,Orel,City proper,329352.0
Russian Federation,2004,Orenburg,City proper,538626.0
Russian Federation,2004,Orenburg,Urban agglomeration,556176.0
Russian Federation,2004,Orsk,City proper,247576.0
Russian Federation,2004,Orsk,Urban agglomeration,252765.0
Russian Federation,2004,Penza,City proper,512896.0
Russian Federation,2004,Penza,Urban agglomeration,514331.0
Russian Federation,2004,Perm,City proper,989499.0
Russian Federation,2004,Perm,Urban agglomeration,1001241.0
Russian Federation,2004,Pervouralsk,City proper,132744.0
Russian Federation,2004,Pervouralsk,Urban agglomeration,157568.0
Russian Federation,2004,Petropavlovsk-Kamchatsky,City proper,195982.0
Russian Federation,2004,Petrozavodsk,City proper,266011.0
Russian Federation,2004,Petrozavodsk,Urban agglomeration,266511.0
Russian Federation,2004,Podolsk,City proper,180040.0
Russian Federation,2004,Prokopyevsk,City proper,218850.0
Russian Federation,2004,Prokopyevsk,Urban agglomeration,221300.0
Russian Federation,2004,Pskov,City proper,200080.0
Russian Federation,2004,Pyatigorsk,City proper,139729.0
Russian Federation,2004,Pyatigorsk,Urban agglomeration,204773.0
Russian Federation,2004,Rostov-na-Donu,City proper,1057958.0
Russian Federation,2004,Rubtsovsk,City proper,160430.0
Russian Federation,2004,Ryazan,City proper,515938.0
Russian Federation,2004,Rybinsk,City proper,217475.0
Russian Federation,2004,Salavat,City proper,157932.0
Russian Federation,2004,Samara (Samarskaya oblast),City proper,1133418.0
Russian Federation,2004,Samara (Samarskaya oblast),Urban agglomeration,1157191.0
Russian Federation,2004,Saransk,City proper,299154.0
Russian Federation,2004,Saransk,Urban agglomeration,327597.0
Russian Federation,2004,Sarapyul,City proper,100950.0
Russian Federation,2004,Saratov,City proper,857961.0
Russian Federation,2004,Sergiev Posad,City proper,114054.0
Russian Federation,2004,Serov,City proper,98683.0
Russian Federation,2004,Serov,Urban agglomeration,100819.0
Russian Federation,2004,Serpukhov,City proper,126695.0
Russian Federation,2004,Severodvinsk,City proper,197363.0
Russian Federation,2004,Severodvinsk,Urban agglomeration,200241.0
Russian Federation,2004,Seversk,City proper,108090.0
Russian Federation,2004,Seversk,Urban agglomeration,114850.0
Russian Federation,2004,Shakhty,City proper,249110.0
Russian Federation,2004,Shchelkovo,City proper,112872.0
Russian Federation,2004,Smolensk,City proper,319329.0
Russian Federation,2004,Sochi,City proper,328525.0
Russian Federation,2004,Sochi,Urban agglomeration,396997.0
Russian Federation,2004,Solikamsk,City proper,100443.0
Russian Federation,2004,St. Petersburg,City proper,4600000.0
Russian Federation,2004,Stary Oskol,City proper,217420.0
Russian Federation,2004,Stavropol,City proper,355914.0
Russian Federation,2004,Stavropol,Urban agglomeration,355806.0
Russian Federation,2004,Sterlitamak,City proper,264950.0
Russian Federation,2004,Surgut,City proper,291750.0
Russian Federation,2004,Syktivkar,City proper,228928.0
Russian Federation,2004,Syktivkar,Urban agglomeration,244354.0
Russian Federation,2004,Syzran,City proper,183518.0
Russian Federation,2004,Taganrog,City proper,272953.0
Russian Federation,2004,Tambov,City proper,287216.0
Russian Federation,2004,Tobolsk,Urban agglomeration,105848.0
Russian Federation,2004,Tolyatti,City proper,704792.0
Russian Federation,2004,Tolyatti,Urban agglomeration,716759.0
Russian Federation,2004,Tomsk,City proper,487357.0
Russian Federation,2004,Tula,City proper,406726.0
Russian Federation,2004,Tula,Urban agglomeration,518393.0
Russian Federation,2004,Tver,City proper,406726.0
Russian Federation,2004,Tyumen,City proper,538320.0
Russian Federation,2004,Tyumen,Urban agglomeration,565397.0
Russian Federation,2004,Ufa,City proper,1036026.0
Russian Federation,2004,Ufa,Urban agglomeration,1041813.0
Russian Federation,2004,Uhta,City proper,103064.0
Russian Federation,2004,Uhta,Urban agglomeration,126936.0
Russian Federation,2004,Ulan-Ude,City proper,352623.0
Russian Federation,2004,Ulan-Ude,Urban agglomeration,382528.0
Russian Federation,2004,Ulyanovsk,City proper,623139.0
Russian Federation,2004,Ulyanovsk,Urban agglomeration,646996.0
Russian Federation,2004,Ussuriisk,City proper,156029.0
Russian Federation,2004,Ust-Ulimsk,City proper,99778.0
Russian Federation,2004,Velikie Luky,City proper,103463.0
Russian Federation,2004,Velikiy Novgorod,City proper,218815.0
Russian Federation,2004,Vladikavkaz (Osetinskaya ASSR),City proper,314483.0
Russian Federation,2004,Vladikavkaz (Osetinskaya ASSR),Urban agglomeration,331840.0
Russian Federation,2004,Vladimir,City proper,310496.0
Russian Federation,2004,Vladimir,Urban agglomeration,332587.0
Russian Federation,2004,Vladivostok,City proper,586829.0
Russian Federation,2004,Vladivostok,Urban agglomeration,615093.0
Russian Federation,2004,Volgodonsk,City proper,171370.0
Russian Federation,2004,Volgograd,City proper,999122.0
Russian Federation,2004,Volgograd,Urban agglomeration,1035269.0
Russian Federation,2004,Vologda,City proper,288404.0
Russian Federation,2004,Vologda,Urban agglomeration,297508.0
Russian Federation,2004,Volzhsky,City proper,309428.0
Russian Federation,2004,Volzhsky,Urban agglomeration,320865.0
Russian Federation,2004,Vorkuta,Urban agglomeration,128805.0
Russian Federation,2004,Voronezh,City proper,848751.0
Russian Federation,2004,Voronezh,Urban agglomeration,929340.0
Russian Federation,2004,Yakutsk,City proper,235560.0
Russian Federation,2004,Yakutsk,Urban agglomeration,254635.0
Russian Federation,2004,Yaroslavl,City proper,605219.0
Russian Federation,2004,Yoshkar-Ola,City proper,253407.0
Russian Federation,2004,Yoshkar-Ola,Urban agglomeration,279294.0
Russian Federation,2004,Yuzhno-Sakhalinsk,City proper,173618.0
Russian Federation,2004,Yuzhno-Sakhalinsk,Urban agglomeration,181433.0
Russian Federation,2004,Zelenodolsk,City proper,99647.0
Russian Federation,2004,Zheleznodorozhny,City proper,115289.0
Russian Federation,2004,Zhukovsky,City proper,101171.0
Russian Federation,2004,Zlatoust,City proper,191531.0
Russian Federation,2004,Zlatoust,Urban agglomeration,194575.0
Rwanda,2012,KIGALI,City proper,859332.0
Rwanda,2002,Butare,City proper,137334.0
Rwanda,2002,Gitarama,City proper,137995.0
Rwanda,2002,KIGALI,City proper,603049.0
Rwanda,1991,KIGALI,City proper,233640.0
Saint Helena ex. dep.,2021,JAMESTOWN,City proper,625.0
Saint Helena ex. dep.,2016,JAMESTOWN,City proper,657.0
Saint Helena ex. dep.,2008,JAMESTOWN,City proper,714.0
Saint Helena ex. dep.,1998,JAMESTOWN,City proper,884.0
Saint Kitts and Nevis,1980,BASSETERRE,City proper,14161.0
Saint Lucia,2010,CASTRIES,City proper,3661.0
Saint Lucia,2001,CASTRIES,City proper,11092.0
Saint Pierre and Miquelon,2015,SAINT-PIERRE,City proper,5415.0
Saint Pierre and Miquelon,2006,SAINT-PIERRE,City proper,5509.0
Saint Pierre and Miquelon,1999,SAINT-PIERRE,City proper,5618.0
Saint Vincent and the Grenadines,1991,KINGSTOWN,City proper,15466.0
Samoa,2016,APIA,City proper,37391.0
Samoa,2011,APIA,City proper,36735.0
Samoa,2006,APIA,City proper,37708.0
Samoa,2001,APIA,City proper,38836.0
San Marino,2018,SAN MARINO,City proper,4127.0
San Marino,2017,SAN MARINO,City proper,4109.0
San Marino,2013,SAN MARINO,City proper,4438.0
San Marino,2004,SAN MARINO,City proper,4464.0
San Marino,2003,SAN MARINO,Urban agglomeration,4479.0
Sao Tome and Principe,2001,SAO TOME,Urban agglomeration,49957.0
Sao Tome and Principe,1991,SAO TOME,City proper,43400.0
Saudi Arabia,2010,Abha,City proper,236157.0
Saudi Arabia,2010,Ad-Dammam,City proper,903312.0
Saudi Arabia,2010,Al-Hawiyah,City proper,148151.0
Saudi Arabia,2010,Al-Hufuf,City proper,660788.0
Saudi Arabia,2010,Al-Jubayl,City proper,337778.0
Saudi Arabia,2010,Al-Khubar,City proper,219679.0
Saudi Arabia,2010,Al-Madinah,City proper,1100093.0
Saudi Arabia,2010,Al-Qatif,City proper,118327.0
Saudi Arabia,2010,Al-Qurrayyat,City proper,116162.0
Saudi Arabia,2010,Al-Seeh,City proper,234607.0
Saudi Arabia,2010,Ar'ar,City proper,167057.0
Saudi Arabia,2010,Ath-Thuqbah,City proper,238066.0
Saudi Arabia,2010,At-Ta'if,City proper,579970.0
Saudi Arabia,2010,Buraydah,City proper,467410.0
Saudi Arabia,2010,Dhahran,City proper,120521.0
Saudi Arabia,2010,Hafar al-Batin,City proper,271642.0
Saudi Arabia,2010,Ha'il,City proper,310897.0
Saudi Arabia,2010,Jiddah,City proper,3430697.0
Saudi Arabia,2010,Jizan,City proper,127743.0
Saudi Arabia,2010,Khamis Mushayt,City proper,430828.0
Saudi Arabia,2010,Makkah,City proper,1534731.0
Saudi Arabia,2010,Najran (Aba as-Suud),City proper,298288.0
Saudi Arabia,2010,RIYADH,City proper,5188286.0
Saudi Arabia,2010,Sekaka,City proper,150257.0
Saudi Arabia,2010,Tabuk,City proper,512629.0
Saudi Arabia,2010,Unayzah,City proper,152895.0
Saudi Arabia,2010,Yanbu al-Bahr,City proper,233236.0
Saudi Arabia,2004,Abha,City proper,201912.0
Saudi Arabia,2004,Ad-Dammam,City proper,744321.0
Saudi Arabia,2004,Al-Hawiyah,City proper,132078.0
Saudi Arabia,2004,Al-Hufuf,City proper,287841.0
Saudi Arabia,2004,Al-Jubayl,City proper,222544.0
Saudi Arabia,2004,Al-Kharj,City proper,200958.0
Saudi Arabia,2004,Al-Khubar,City proper,165799.0
Saudi Arabia,2004,Al-Madinah,City proper,918889.0
Saudi Arabia,2004,Al-Mubarraz,City proper,285067.0
Saudi Arabia,2004,Al-Qurrayyat,City proper,100436.0
Saudi Arabia,2004,Ar'ar,City proper,145237.0
Saudi Arabia,2004,Ath-Thuqbah,City proper,191826.0
Saudi Arabia,2004,At-Ta'if,City proper,521273.0
Saudi Arabia,2004,Buraydah,City proper,378422.0
Saudi Arabia,2004,Hafar al-Batin,City proper,231978.0
Saudi Arabia,2004,Ha'il,City proper,267005.0
Saudi Arabia,2004,Jiddah,City proper,2801481.0
Saudi Arabia,2004,Jizan,City proper,100694.0
Saudi Arabia,2004,Khamis Mushayt,City proper,372695.0
Saudi Arabia,2004,Makkah,City proper,1294168.0
Saudi Arabia,2004,Najran (Aba as-Suud),City proper,246880.0
Saudi Arabia,2004,RIYADH,City proper,4087152.0
Saudi Arabia,2004,Sekaka,City proper,122686.0
Saudi Arabia,2004,Tabuk,City proper,441351.0
Saudi Arabia,2004,Unayzah,City proper,128930.0
Saudi Arabia,2004,Yanbu al-Bahr,City proper,188430.0
Saudi Arabia,1992,Abha,City proper,112148.0
Saudi Arabia,1992,Ad-Dammam,City proper,482117.0
Saudi Arabia,1992,Al-Hufuf,City proper,225840.0
Saudi Arabia,1992,Al-Kharj,City proper,148687.0
Saudi Arabia,1992,Al-Khubar,City proper,142981.0
Saudi Arabia,1992,Al-Madinah,City proper,609318.0
Saudi Arabia,1992,Al-Mubarraz,City proper,219097.0
Saudi Arabia,1992,Ar'ar,City proper,105752.0
Saudi Arabia,1992,Ath-Thuqbah,City proper,126014.0
Saudi Arabia,1992,At-Ta'if,City proper,408129.0
Saudi Arabia,1992,Buraydah,City proper,240091.0
Saudi Arabia,1992,Hafar al-Batin,City proper,138401.0
Saudi Arabia,1992,Ha'il,City proper,175518.0
Saudi Arabia,1992,Jiddah,City proper,2021095.0
Saudi Arabia,1992,Khamis Mushayt,City proper,217990.0
Saudi Arabia,1992,Makkah,City proper,952429.0
Saudi Arabia,1992,RIYADH,City proper,2723222.0
Saudi Arabia,1992,Tabuk,City proper,286384.0
Senegal,2011,DAKAR,City proper,1056009.0
Senegal,2011,Diourbel,City proper,279667.0
Senegal,2011,Guediawaye,City proper,317464.0
Senegal,2011,Kaolack,City proper,410577.0
Senegal,2011,Mbour,City proper,605346.0
Senegal,2011,Pikine,City proper,941245.0
Senegal,2011,Rufisque,City proper,333032.0
Senegal,2011,Saint Louis,City proper,277245.13181342
Senegal,2011,Thiès,City proper,618436.0
Senegal,2011,Ziguinchor,City proper,337295.0
Senegal,2007,DAKAR,City proper,1075582.0
Senegal,2007,Diourbel,City proper,101215.0
Senegal,2007,Guediawaye,City proper,293737.0
Senegal,2007,Kaolack,City proper,185976.0
Senegal,2007,Mbour,City proper,181825.0
Senegal,2007,Pikine,City proper,874062.0
Senegal,2007,Rufisque,City proper,162055.0
Senegal,2007,Saint Louis,City proper,171263.0
Senegal,2007,Thiès,City proper,181825.0
Senegal,2007,Ziguinchor,City proper,158370.0
Senegal,1999,DAKAR,City proper,879703.0
Senegal,1999,DAKAR,Urban agglomeration,1976533.0
Senegal,1999,Kaolack,City proper,227915.0
Senegal,1999,Mbour,City proper,135619.0
Senegal,1999,Pikine,City proper,1096830.0
Senegal,1999,Saint Louis,City proper,147961.0
Senegal,1999,Thiès,City proper,256113.0
Senegal,1999,Ziguinchor,City proper,199871.0
Serbia,2019,BEOGRAD (BELGRADE),City proper,1386727.0
Serbia,2019,BEOGRAD (BELGRADE),Urban agglomeration,1694056.0
Serbia,2019,Cacak,City proper,71333.0
Serbia,2019,Cacak,Urban agglomeration,109568.0
Serbia,2019,Kragujevac,City proper,149702.0
Serbia,2019,Kragujevac,Urban agglomeration,176699.0
Serbia,2019,Kraljevo,City proper,65493.0
Serbia,2019,Kraljevo,Urban agglomeration,117168.0
Serbia,2019,Kruševac,City proper,56353.0
Serbia,2019,Kruševac,Urban agglomeration,120154.0
Serbia,2019,Leskovac,City proper,62823.0
Serbia,2019,Leskovac,Urban agglomeration,134285.0
Serbia,2019,Niš,City proper,185566.0
Serbia,2019,Niš,Urban agglomeration,255901.0
Serbia,2019,Novi Pazar,City proper,73989.0
Serbia,2019,Novi Pazar,Urban agglomeration,107071.0
Serbia,2019,Novi Sad,City proper,296319.0
Serbia,2019,Novi Sad,Urban agglomeration,360925.0
Serbia,2019,Pancevo,City proper,88614.0
Serbia,2019,Pancevo,Urban agglomeration,119509.0
Serbia,2019,Šabac,City proper,52329.0
Serbia,2019,Šabac,Urban agglomeration,110148.0
Serbia,2019,Smederevo,City proper,61626.0
Serbia,2019,Smederevo,Urban agglomeration,102288.0
Serbia,2019,Subotica,City proper,103056.0
Serbia,2019,Subotica,Urban agglomeration,136475.0
Serbia,2019,Zrenjanin,City proper,72983.0
Serbia,2019,Zrenjanin,Urban agglomeration,115797.0
Serbia,2018,BEOGRAD (BELGRADE),City proper,1382547.0
Serbia,2018,BEOGRAD (BELGRADE),Urban agglomeration,1690193.0
Serbia,2018,Cacak,City proper,71558.0
Serbia,2018,Cacak,Urban agglomeration,110279.0
Serbia,2018,Kragujevac,City proper,150192.0
Serbia,2018,Kragujevac,Urban agglomeration,177383.0
Serbia,2018,Kraljevo,City proper,66105.0
Serbia,2018,Kraljevo,Urban agglomeration,118363.0
Serbia,2018,Kruševac,City proper,56799.0
Serbia,2018,Kruševac,Urban agglomeration,121293.0
Serbia,2018,Leskovac,City proper,63247.0
Serbia,2018,Leskovac,Urban agglomeration,135591.0
Serbia,2018,Niš,City proper,185770.0
Serbia,2018,Niš,Urban agglomeration,256381.0
Serbia,2018,Novi Pazar,City proper,73196.0
Serbia,2018,Novi Pazar,Urban agglomeration,106261.0
Serbia,2018,Novi Sad,City proper,294082.0
Serbia,2018,Novi Sad,Urban agglomeration,358572.0
Serbia,2018,Pancevo,City proper,88852.0
Serbia,2018,Pancevo,Urban agglomeration,119960.0
Serbia,2018,Šabac,City proper,52623.0
Serbia,2018,Šabac,Urban agglomeration,110918.0
Serbia,2018,Smederevo,City proper,62127.0
Serbia,2018,Smederevo,Urban agglomeration,103180.0
Serbia,2018,Subotica,City proper,103407.0
Serbia,2018,Subotica,Urban agglomeration,137173.0
Serbia,2018,Zrenjanin,City proper,73449.0
Serbia,2018,Zrenjanin,Urban agglomeration,116784.0
Serbia,2017,BEOGRAD (BELGRADE),City proper,1378682.0
Serbia,2017,BEOGRAD (BELGRADE),Urban agglomeration,1687132.0
Serbia,2017,Cacak,City proper,71883.0
Serbia,2017,Cacak,Urban agglomeration,111075.0
Serbia,2017,Kragujevac,City proper,150623.0
Serbia,2017,Kragujevac,Urban agglomeration,177977.0
Serbia,2017,Kraljevo,City proper,66688.0
Serbia,2017,Kraljevo,Urban agglomeration,119585.0
Serbia,2017,Kruševac,City proper,57213.0
Serbia,2017,Kruševac,Urban agglomeration,122437.0
Serbia,2017,Leskovac,City proper,63618.0
Serbia,2017,Leskovac,Urban agglomeration,136888.0
Serbia,2017,Niš,City proper,185853.0
Serbia,2017,Niš,Urban agglomeration,256825.0
Serbia,2017,Novi Pazar,City proper,72372.0
Serbia,2017,Novi Pazar,Urban agglomeration,105490.0
Serbia,2017,Novi Sad,City proper,291706.0
Serbia,2017,Novi Sad,Urban agglomeration,356126.0
Serbia,2017,Pancevo,City proper,89024.0
Serbia,2017,Pancevo,Urban agglomeration,120361.0
Serbia,2017,Šabac,City proper,52929.0
Serbia,2017,Šabac,Urban agglomeration,111709.0
Serbia,2017,Smederevo,City proper,62593.0
Serbia,2017,Smederevo,Urban agglomeration,104125.0
Serbia,2017,Subotica,City proper,103694.0
Serbia,2017,Subotica,Urban agglomeration,137753.0
Serbia,2017,Zrenjanin,City proper,73945.0
Serbia,2017,Zrenjanin,Urban agglomeration,117735.0
Serbia,2016,BEOGRAD (BELGRADE),City proper,1374445.0
Serbia,2016,BEOGRAD (BELGRADE),Urban agglomeration,1683962.0
Serbia,2016,Cacak,City proper,72195.0
Serbia,2016,Cacak,Urban agglomeration,111797.0
Serbia,2016,Kragujevac,City proper,150850.0
Serbia,2016,Kragujevac,Urban agglomeration,178368.0
Serbia,2016,Kraljevo,City proper,67142.0
Serbia,2016,Kraljevo,Urban agglomeration,120722.0
Serbia,2016,Kruševac,City proper,57600.0
Serbia,2016,Kruševac,Urban agglomeration,123631.0
Serbia,2016,Leskovac,City proper,63964.0
Serbia,2016,Leskovac,Urban agglomeration,138132.0
Serbia,2016,Niš,City proper,185987.0
Serbia,2016,Niš,Urban agglomeration,257348.0
Serbia,2016,Novi Pazar,City proper,71497.0
Serbia,2016,Novi Pazar,Urban agglomeration,104674.0
Serbia,2016,Novi Sad,City proper,289128.0
Serbia,2016,Novi Sad,Urban agglomeration,353525.0
Serbia,2016,Pancevo,City proper,89281.0
Serbia,2016,Pancevo,Urban agglomeration,120871.0
Serbia,2016,Šabac,City proper,53155.0
Serbia,2016,Šabac,Urban agglomeration,112414.0
Serbia,2016,Smederevo,City proper,62993.0
Serbia,2016,Smederevo,Urban agglomeration,104987.0
Serbia,2016,Subotica,City proper,103985.0
Serbia,2016,Subotica,Urban agglomeration,138331.0
Serbia,2016,Zrenjanin,City proper,74459.0
Serbia,2016,Zrenjanin,Urban agglomeration,118699.0
Serbia,2015,BEOGRAD (BELGRADE),City proper,1369401.0
Serbia,2015,BEOGRAD (BELGRADE),Urban agglomeration,1679895.0
Serbia,2015,Cacak,City proper,72489.0
Serbia,2015,Cacak,Urban agglomeration,112558.0
Serbia,2015,Kragujevac,City proper,150842.0
Serbia,2015,Kragujevac,Urban agglomeration,178610.0
Serbia,2015,Kraljevo,City proper,67536.0
Serbia,2015,Kraljevo,Urban agglomeration,121766.0
Serbia,2015,Kruševac,City proper,57962.0
Serbia,2015,Kruševac,Urban agglomeration,124795.0
Serbia,2015,Leskovac,City proper,64207.0
Serbia,2015,Leskovac,Urban agglomeration,139291.0
Serbia,2015,Niš,City proper,186222.0
Serbia,2015,Niš,Urban agglomeration,257883.0
Serbia,2015,Novi Pazar,City proper,70607.0
Serbia,2015,Novi Pazar,Urban agglomeration,103892.0
Serbia,2015,Novi Sad,City proper,286546.0
Serbia,2015,Novi Sad,Urban agglomeration,350930.0
Serbia,2015,Pancevo,City proper,89644.0
Serbia,2015,Pancevo,Urban agglomeration,121482.0
Serbia,2015,Šabac,City proper,53336.0
Serbia,2015,Šabac,Urban agglomeration,113113.0
Serbia,2015,Smederevo,City proper,63329.0
Serbia,2015,Smederevo,Urban agglomeration,105774.0
Serbia,2015,Subotica,City proper,104410.0
Serbia,2015,Subotica,Urban agglomeration,139011.0
Serbia,2015,Zrenjanin,City proper,74981.0
Serbia,2015,Zrenjanin,Urban agglomeration,119710.0
Serbia,2014,BEOGRAD (BELGRADE),City proper,1363611.0
Serbia,2014,BEOGRAD (BELGRADE),Urban agglomeration,1675043.0
Serbia,2014,Cacak,City proper,72754.0
Serbia,2014,Cacak,Urban agglomeration,113383.0
Serbia,2014,Kragujevac,City proper,150804.0
Serbia,2014,Kragujevac,Urban agglomeration,178847.0
Serbia,2014,Kraljevo,City proper,67906.0
Serbia,2014,Kraljevo,Urban agglomeration,122782.0
Serbia,2014,Kruševac,City proper,58267.0
Serbia,2014,Kruševac,Urban agglomeration,125853.0
Serbia,2014,Leskovac,City proper,64381.0
Serbia,2014,Leskovac,Urban agglomeration,140487.0
Serbia,2014,Niš,City proper,186568.0
Serbia,2014,Niš,Urban agglomeration,258500.0
Serbia,2014,Novi Sad,City proper,284230.0
Serbia,2014,Novi Sad,Urban agglomeration,348540.0
Serbia,2014,Pancevo,City proper,89927.0
Serbia,2014,Pancevo,Urban agglomeration,122013.0
Serbia,2014,Šabac,City proper,53529.0
Serbia,2014,Šabac,Urban agglomeration,113827.0
Serbia,2014,Smederevo,City proper,63596.0
Serbia,2014,Smederevo,Urban agglomeration,106470.0
Serbia,2014,Subotica,City proper,104721.0
Serbia,2014,Subotica,Urban agglomeration,139612.0
Serbia,2014,Zrenjanin,City proper,75459.0
Serbia,2014,Zrenjanin,Urban agglomeration,120709.0
Serbia,2013,BEOGRAD (BELGRADE),City proper,1357005.0
Serbia,2013,BEOGRAD (BELGRADE),Urban agglomeration,1669552.0
Serbia,2013,Cacak,City proper,72955.0
Serbia,2013,Cacak,Urban agglomeration,114141.0
Serbia,2013,Kragujevac,City proper,150773.0
Serbia,2013,Kragujevac,Urban agglomeration,179030.0
Serbia,2013,Kraljevo,City proper,68198.0
Serbia,2013,Kraljevo,Urban agglomeration,123724.0
Serbia,2013,Kruševac,City proper,58557.0
Serbia,2013,Kruševac,Urban agglomeration,126900.0
Serbia,2013,Leskovac,City proper,64603.0
Serbia,2013,Leskovac,Urban agglomeration,141719.0
Serbia,2013,Niš,City proper,186955.0
Serbia,2013,Niš,Urban agglomeration,259125.0
Serbia,2013,Novi Sad,City proper,281998.0
Serbia,2013,Novi Sad,Urban agglomeration,346163.0
Serbia,2013,Pancevo,City proper,90172.0
Serbia,2013,Pancevo,Urban agglomeration,122492.0
Serbia,2013,Šabac,City proper,53700.0
Serbia,2013,Šabac,Urban agglomeration,114548.0
Serbia,2013,Smederevo,City proper,63803.0
Serbia,2013,Smederevo,Urban agglomeration,107048.0
Serbia,2013,Subotica,City proper,105005.0
Serbia,2013,Subotica,Urban agglomeration,140223.0
Serbia,2013,Zrenjanin,City proper,75885.0
Serbia,2013,Zrenjanin,Urban agglomeration,121683.0
